F,x,grad
0.001,2.018766745326417e-6,2.0384362111325327e-5
0.002,2.039300739609118e-6,2.080163897166809e-5
0.003,2.0602591213614296e-6,2.123188376133012e-5
0.004,2.081670454123774e-6,2.167579855090196e-5
0.005,2.103530581998303e-6,2.2133770816068488e-5
0.006,2.1258537276080958e-6,2.260639983935331e-5
0.007,2.148654718980847e-6,2.309431714562216e-5
0.008,2.17194902202289e-6,2.359818860406815e-5
0.009,2.1957527753246886e-6,2.411871669150134e-5
0.01,2.2200828266871753e-6,2.4656642930986908e-5
0.011,2.2449567725346675e-6,2.5212750522496387e-5
0.012,2.270392999881299e-6,2.5787867181725766e-5
0.013,2.2964107307954507e-6,2.6382868207674993e-5
0.014,2.323030070694454e-6,2.6998679798484473e-5
0.015,2.3502720589707593e-6,2.763628264057516e-5
0.016,2.3781587239479762e-6,2.8296715795339547e-5
0.017,2.406713141389627e-6,2.898108091358154e-5
0.018,2.4359594973377696e-6,2.969054680805883e-5
0.019,2.465923155392513e-6,3.0426354420809432e-5
0.02,2.4966307289875367e-6,3.118982222323208e-5
0.021,2.5281101593277455e-6,3.198235209359579e-5
0.022,2.5603907983784424e-6,3.280543572048433e-5
0.023,2.593503499404015e-6,3.366066158599912e-5
0.024,2.6274807133908062e-6,3.454972259068212e-5
0.025,2.6623565935190996e-6,3.5474424387160755e-5
0.026,2.6981671081838243e-6,3.6436694499453194e-5
0.027,2.7349501623974426e-6,3.7438592313510105e-5
0.028,2.7727457299620006e-6,3.848232003541563e-5
0.029,2.8115959955221648e-6,3.957023472551669e-5
0.03,2.8515455098299114e-6,4.070486153150421e-5
0.031,2.892637934959197e-6,4.1888858749938865e-5
0.032,2.934803815524134e-6,4.312337999217153e-5
0.033,2.9782052180515883e-6,4.44130970616019e-5
0.034,3.0228968668777334e-6,4.5761340601613304e-5
0.035,3.0689367629954667e-6,4.717169593073667e-5
0.036,3.1163864337990788e-6,4.8648026765252265e-5
0.037,3.165311205755028e-6,5.019450156014127e-5
0.038,3.2157805039401133e-6,5.181562280535124e-5
0.039,3.267868179501754e-6,5.3516259662855786e-5
0.04,3.3216528695922953e-6,5.5301684385944405e-5
0.041,3.3772183930524946e-6,5.71776130320889e-5
0.042,3.4346541861740576e-6,5.915025105628358e-5
0.043,3.4940557837592756e-6,6.122634446696918e-5
0.044,3.5555253499186534e-6,6.34132373326879e-5
0.045,3.6191722661560455e-6,6.571893655855643e-5
0.046,3.6851137832361047e-6,6.815218500133557e-5
0.047,3.7534757454382728e-6,7.072254417368473e-5
0.048,3.82439339580154e-6,7.344048800358439e-5
0.049,3.8980122756271385e-6,7.631750936898385e-5
0.05,3.974489227731581e-6,7.936624143938254e-5
0.051,4.0539935211025835e-6,8.260059622303695e-5
0.052,4.136708112667531e-6,8.60359231659169e-5
0.053,4.222831065936461e-6,8.968919119041187e-5
0.054,4.312577150999974e-6,9.357919821779693e-5
0.055,4.4061796526939645e-6,9.772681302129272e-5
0.056,4.503892419127631e-6,0.00010215525524019942
0.057,4.605992189155028e-6,0.00010689042059374154
0.058,4.71278124408725e-6,0.00011196125982974037
0.059,4.8245904373800386e-6,0.00011740022179722587
0.06,4.9417826666342535e-6,0.00012324377334842486
0.061,5.0647568655692865e-6,0.00012953301167721866
0.062,5.193952608950614e-6,0.00013631438835741695
0.063,5.329855442215425e-6,0.00014364056898081846
0.064,5.473003074352167e-6,0.00015157145819728602
0.065,5.623992599346206e-6,0.00016017542753344883
0.066,5.783488952693094e-6,0.0001695307931322998
0.067,5.952234855999272e-6,0.00017972760324270755
0.068,6.131062563252687e-6,0.00019086981187725895
0.069,6.320907802781495e-6,0.00020307793691572986
0.07,6.514009371461071e-6,0.00021620096272230161
0.071,6.717860145888377e-6,0.00023058864994482953
0.072,6.9343769966701e-6,0.000246442740310604
0.073,7.1653307297525615e-6,0.00026398905985499657
0.074,7.41309578305982e-6,0.00028351057727851183
0.075,7.680920822039639e-6,0.00030536928948377007
0.076,7.973317452392159e-6,0.00033003829361590855
0.077,8.296613415559317e-6,0.0003581490320214043
0.078,8.659731674520721e-6,0.0003905611049905833
0.079,9.075274826686464e-6,0.0004284655621123901
0.08,9.561014644610122e-6,0.0004735376715481854
0.081,1.0141907542060569e-5,0.0005281624536273233
0.082,1.0852775030212314e-5,0.0005957665633047116
0.083,1.1606026587451801e-5,0.0006735326132439878
0.084,1.2304235518345585e-5,0.0007573909506568666
0.085,1.308637084412867e-5,0.0008574922370769401
0.086,1.3966091848227613e-5,0.0009780984026361184
0.087,1.4959875731468397e-5,0.0011249118066121832
0.088,1.608703401395628e-5,0.0013056316522890967
0.089,1.737071306567861e-5,0.0015308706549737707
0.09,1.8839995363895135e-5,0.001815667596944537
0.091,2.0535430256818366e-5,0.002182237412273036
0.092,2.2523366175308812e-5,0.0026654773172388405
0.093,2.4930836145908852e-5,0.0033249148151728303
0.094,2.802311773658639e-5,0.004271790520108421
0.095,3.235606111989808e-5,0.005730078090550039
0.096,3.902546035516874e-5,0.008164154354809562
0.097,4.996511824589822e-5,0.012494728942385114
0.098,6.80857187491668e-5,0.02025570434643649
0.099,9.689924982259068e-5,0.03298604183408038
0.1,0.0001394390485121022,0.05000718099544508
0.101,0.00019692110949753872,0.0670250556436243
0.102,0.00026812112007418287,0.07974993921334046
0.103,0.00035000363581627614,0.08750805346119846
0.104,0.00043906051435388394,0.09183807891243967
0.105,0.000532386236275606,0.09427227270704253
0.106,0.0006280500931991062,0.09573054270238057
0.107,0.0007249569706039294,0.09667716110058114
0.108,0.0008225504137311379,0.09733621991455617
0.109,0.0009205642807774694,0.09781907402452511
0.11,0.0010188708819811598,0.09818531079476725
0.111,0.0011174034984105519,0.09846984498321808
0.112,0.0012161214250217545,0.09869488724473174
0.113,0.0013149955485225462,0.09887546422262222
0.114,0.0014140027511814202,0.09902217564813541
0.115,0.0015131237714026136,0.0991427096164723
0.116,0.0016123422074424965,0.09924275845940764
0.117,0.0017116443887819632,0.09932658129553418
0.118,0.0018109145233328738,0.09940306812146624
0.119,0.0019101953494598534,0.09947115489408188
0.12,0.002009608141581909,0.09952611924444552
0.121,0.002109117738678168,0.09957142293632007
0.122,0.00220869886513686,0.09960947927256934
0.123,0.0023083334648848486,0.0996419856679554
0.124,0.0024080086921927646,0.09967015010268876
0.125,0.002507715422809753,0.09969484484776353
0.126,0.002607447166810828,0.09971671064293171
0.127,0.0027071992849687088,0.09973622727785805
0.128,0.0028069684303254627,0.09975376147305207
0.129,0.0029067521542636143,0.0997695994605923
0.13,0.00300654863111649,0.09978396926573965
0.131,0.003106356467183713,0.09979705605617846
0.132,0.003206168065464199,0.09980921450426661
0.133,0.003305989336936377,0.09982035047188077
0.134,0.003405820686517236,0.09983054153263782
0.135,0.0035056612820589805,0.0998398915937985
0.136,0.0036055103809425892,0.09984849066236084
0.137,0.0037053673183315983,0.09985641701792494
0.138,0.0038052314972286116,0.09986373899952436
0.139,0.003905102380018899,0.0998705164828171
0.14,0.004004979481249338,0.09987680210744478
0.141,0.004104862361435757,0.09988264230168425
0.142,0.004204750621733477,0.09988807814175676
0.143,0.004304643899332161,0.09989314607558605
0.144,0.004404541863464395,0.09989787853489657
0.145,0.0045044442119330785,0.09990230445490886
0.146,0.0046043506680823465,0.09990644971723402
0.147,0.004704260978145192,0.09991033752866738
0.148,0.0048041749089166585,0.09991398874626783
0.149,0.004904092245704705,0.09991742215725423
0.15,0.005004012790522205,0.0999206547207554
0.151,0.005103936360487282,0.0999237017772416
0.152,0.005203862786404001,0.09992657723048345
0.153,0.005303791911500877,0.09992929370607968
0.154,0.005403723590306664,0.09993186268994195
0.155,0.005503657687645991,0.09993429464957997
0.156,0.005603594077741081,0.09993659914058678
0.157,0.00570353264340584,0.09993878490035334
0.158,0.005803473275321436,0.09994085993073275
0.159,0.005903415871384876,0.0999428315711197
0.16,0.0060033603361209775,0.09994470656319454
0.161,0.006103306580151013,0.09994649110840076
0.162,0.006203254519712265,0.09994819091907485
0.163,0.006303204076221869,0.09994981126401584
0.164,0.006403155175881525,0.09995135700917646
0.165,0.006503107749317338,0.09995283265406316
0.166,0.006603061731252191,0.09995424236435503
0.167,0.006703017060206873,0.09995559000118426
0.168,0.006802973678226909,0.09995687914746229
0.169,0.0069029315306327055,0.09995811313158867
0.17,0.00700289056579112,0.0999592950488351
0.171,0.007102850655301585,0.09996042889994984
0.172,0.00720281181072957,0.09996151652323537
0.173,0.0073027740202391,0.09996255997654546
0.174,0.0074027372416782256,0.09996356161578329
0.175,0.007502701435104564,0.0999645236420857
0.176,0.007602666562642357,0.0999654481138503
0.177,0.007702632588350966,0.09996633695768693
0.178,0.007802599478103245,0.09996719197840201
0.179,0.00790256719947291,0.09996801486811263
0.18,0.008002535721630066,0.09996880721457502
0.181,0.008102505015244454,0.0999695705088045
0.182,0.008202475052395741,0.09997030615205517
0.183,0.008302445806489922,0.09997101546221904
0.184,0.008402417252181826,0.09997169967969984
0.185,0.008502389365302898,0.09997235997281044
0.186,0.008602362122793583,0.09997299744273672
0.187,0.008702335502641101,0.09997361312810776
0.188,0.008802309483820714,0.09997420800920744
0.189,0.008902284046240827,0.09997478301185918
0.19,0.009002259170692362,0.09997533901101263
0.191,0.009102234838800682,0.09997587683405808
0.192,0.009202211032980856,0.09997639726389168
0.193,0.009302187736396128,0.09997690104175304
0.194,0.0094021649329184,0.09997738886985424
0.195,0.009502142607091535,0.09997786141381725
0.196,0.009602120744096665,0.09997831930493573
0.197,0.009702099329720215,0.09997876314227572
0.198,0.009802078350322707,0.09997919349462814
0.199,0.009902057792810948,0.09997961090232421
0.2,0.010002037644610329,0.09998001587892606
