F,x,grad
0.001,1.99334580413546e-5,0.00020054956460913154
0.002,2.013028675817985e-5,0.00020457999562526475
0.003,2.033100356979567e-5,0.00020873261023764968
0.004,2.053572493398992e-5,0.0002130123881009971
0.005,2.0744572024389285e-5,0.00021742456494939778
0.006,2.0957670971766262e-5,0.00022197464855049366
0.007,2.1175153121499868e-5,0.0002266684358306792
0.008,2.139715530580233e-5,0.0002315120312695429
0.009,2.1623820134042404e-5,0.00023651186667335012
0.01,2.1855296301553917e-5,0.0002416747224451621
0.011,2.2091738918317283e-5,0.00024700775048382975
0.012,2.233330985956794e-5,0.0002525184988548479
0.013,2.258017813894231e-5,0.00025821493839165436
0.014,2.2832520307214388e-5,0.00026410549140151176
0.015,2.3090520878232823e-5,0.0002701990626684969
0.016,2.3354372783168653e-5,0.0002765050729650609
0.017,2.3622454196070564e-5,0.0002830117704699653
0.018,2.3886649950843886e-5,0.000289628569185596
0.019,2.415620765855442e-5,0.0002964723445038398
0.02,2.4431296744897857e-5,0.00030355357611667745
0.021,2.4712098656509696e-5,0.00031088341530201015
0.022,2.4998808538012618e-5,0.0003184737483158395
0.023,2.5291637177515813e-5,0.0003263372680474053
0.024,2.559081326247714e-5,0.0003344875552112603
0.025,2.589658599122524e-5,0.00034293917056152926
0.026,2.620922809581927e-5,0.00035170775985492457
0.027,2.6529039335809745e-5,0.0003608101735718683
0.028,2.6856350533177586e-5,0.0003702646037350266
0.029,2.7191528226111483e-5,0.00038009074054421447
0.03,2.753498003116306e-5,0.00039030995199247355
0.031,2.7887160813200307e-5,0.0004009454901420351
0.032,2.824857977695716e-5,0.00041202272833569254
0.033,2.8619808604912755e-5,0.00042356943431197673
0.034,2.900149078555181e-5,0.0004356160849926072
0.035,2.939435228771492e-5,0.00044819622963776506
0.036,2.9799213759451604e-5,0.00046134690913545166
0.037,3.0217004444665907e-5,0.00047510914042554476
0.038,3.0648778035047286e-5,0.0004895284764852126
0.039,3.109573069437488e-5,0.0005046556539415103
0.04,3.1559221516319624e-5,0.00052054734226199
0.041,3.204079570118257e-5,0.000537267010640985
0.042,3.2542210759767265e-5,0.0005548859311797938
0.043,3.306546608133898e-5,0.0005734843398006451
0.044,3.3612836222607356e-5,0.0005931527795780989
0.045,3.41869083035351e-5,0.0006139936548718583
0.046,3.479062391414933e-5,0.0006361230288515652
0.047,3.542732596129028e-5,0.0006596727017783799
0.048,3.61008108961669e-5,0.0006847926128100923
0.049,3.681538677985374e-5,0.0007116536141887231
0.05,3.7575937646805446e-5,0.0007404506735165129
0.051,3.838799462635434e-5,0.0007714065674903847
0.052,3.9257814269111346e-5,0.0008047761390007624
0.053,4.019246450148728e-5,0.0008408511989549173
0.054,4.119991859313776e-5,0.0008799661645845004
0.055,4.228915746834483e-5,0.0009225045373449481
0.056,4.347028061374436e-5,0.000968906335766584
0.057,4.4754625741882936e-5,0.0010196766116824629
0.058,4.6154897243466664e-5,0.0010753951919538762
0.059,4.768530331278331e-5,0.001136727801858095
0.06,4.936170144664853e-5,0.001204438740249625
0.061,4.999654066939474e-5,0.0012500431080823106
0.062,5.122747358493607e-5,0.0013128357000730896
0.063,5.251533566708044e-5,0.0013803030250500116
0.064,5.386354742148436e-5,0.0014528969898344958
0.065,5.527574340846719e-5,0.0015311224387619228
0.066,5.675578632613476e-5,0.0016155445376700552
0.067,5.830778442483808e-5,0.0017067974404586296
0.068,5.993611418336764e-5,0.0018055945392839946
0.069,6.164545114978326e-5,0.0019127406953059146
0.07,6.344081323705897e-5,0.0020291469796171135
0.071,6.532762270333725e-5,0.0021558486386090703
0.072,6.731179574370749e-5,0.0022940272555705076
0.073,6.939987228488098e-5,0.002445038439793346
0.074,7.159920349447679e-5,0.002610446875461969
0.075,7.39182209749667e-5,0.0027920712581702813
0.076,7.636681990219607e-5,0.0029920426065765506
0.077,7.8956898701521e-5,0.003212880748729008
0.078,8.170311025595955e-5,0.0034575955539849824
0.079,8.462389378049995e-5,0.0037298218326943023
0.08,8.77428714324835e-5,0.004033999874928563
0.081,9.10907075572509e-5,0.004375617425894452
0.082,9.470753792623077e-5,0.004761533467616198
0.083,9.86460763642838e-5,0.0052004092161963555
0.084,0.00010297548961740732,0.005703276488123099
0.085,0.0001077847045416469,0.006284205811957766
0.086,0.0001131923330824347,0.006961467848082415
0.087,0.00011934876040581299,0.00775850054984224
0.088,0.00012644319338672716,0.008705296587446166
0.089,0.00013471012453275533,0.009839896138639915
0.09,0.00014443434946431744,0.01120977056947915
0.091,0.0001559538256495907,0.012872708450015646
0.092,0.00016965913287553258,0.014896515667524746
0.093,0.0001859882755712583,0.017356506951790963
0.094,0.00020541578606553257,0.020329505379755655
0.095,0.00022843560759161496,0.02388315743628394
0.096,0.00025553805952849284,0.028060243026528587
0.097,0.0002871822293772919,0.0328596937519439
0.098,0.00032376621193236366,0.03821904907635354
0.099,0.0003655984685504432,0.04400571461252161
0.1,0.0004128739430940831,0.05002417917880744
0.101,0.00046565826270705823,0.056041455362578096
0.102,0.0005238823504101209,0.061824817357662154
0.103,0.0005873482577666844,0.06717943439352335
0.104,0.0006557453230075505,0.07197356085483775
0.105,0.0007286742644085353,0.07614549337019942
0.106,0.0008056758557010713,0.07969466934113868
0.107,0.0008862605623881081,0.08266409102234536
0.108,0.0009699359124331064,0.08512140123048895
0.109,0.0010562292416186891,0.08714328384253979
0.11,0.001144704527211493,0.08880486117186324
0.111,0.00123497305068615,0.09017374989725489
0.112,0.0013266984337428345,0.0913075823134488
0.113,0.0014195970924814616,0.09225371625507393
0.114,0.001513435359585591,0.09305011900917559
0.115,0.0016080244965159252,0.09372674333573495
0.116,0.0017032146414810434,0.09430699383162346
0.117,0.0017988880350389702,0.09480909965119094
0.118,0.0018949527946642841,0.0952472709543202
0.119,0.0019913408650055198,0.09563248196692781
0.12,0.002087999201331181,0.09597340592031899
0.121,0.002184887334414798,0.09627691270099782
0.122,0.0022819742882718708,0.09654849891240455
0.123,0.0023792361653406924,0.09679261133943418
0.124,0.0024766542940203307,0.09701288898711431
0.125,0.0025742138334123865,0.09721234388999926
0.126,0.002671902739250165,0.0973934963724728
0.127,0.0027697110084258236,0.097558476657167
0.128,0.0028676301340676558,0.09770910170115486
0.129,0.0029656527169166225,0.09784693380990532
0.13,0.0030637721908805537,0.09797332582143949
0.131,0.0031619826307739407,0.09808945634931904
0.132,0.0032602786183956733,0.0981963576177835
0.133,0.0033586551494657058,0.09829493772862945
0.134,0.003457107568797413,0.09838599869875703
0.135,0.0035556315247228243,0.0984702512473143
0.136,0.0036542229364633916,0.09854832705291754
0.137,0.0037528779700830572,0.09862078901575866
0.138,0.003851593020044619,0.0986881399256849
0.139,0.003950364694376096,0.09875082984057068
0.14,0.004049189802131148,0.09880926240882532
0.141,0.004148368029537608,0.09885674386688559
0.142,0.004246799730820261,0.0989190645203659
0.143,0.004345364322009604,0.09897567000889088
0.144,0.0044440475421494985,0.09902723295486876
0.145,0.004542836613022128,0.09907434010007922
0.146,0.004641720105994174,0.09911750331877156
0.147,0.004740687817191946,0.09915716927320012
0.148,0.004839730651111429,0.09919372786426996
