F,x,grad
0.001,4.491048347761809e-8,4.493735980161118e-5
0.002,8.979940994387667e-8,4.490509850481051e-5
0.003,1.346456661496298e-7,4.485207124019786e-5
0.004,1.7942902565227728e-7,4.477938858731268e-5
0.005,2.2413058924346893e-7,4.4688600491049615e-5
0.006,2.687332071739271e-7,4.45816884539374e-5
0.007,3.1322193594037013e-7,4.446105181893367e-5
0.008,3.5758448381237544e-7,4.432948614536692e-5
0.009,4.0181137087812627e-7,4.4190151965772806e-5
0.01,4.458965689668124e-7,4.4046532959307605e-5
0.011,4.898376274526496e-7,4.3902383737104424e-5
0.012,5.336359509216637e-7,4.376166820215799e-5
0.013,5.772969744857788e-7,4.3628490848779404e-5
0.014,6.208302682542623e-7,4.350702419233521e-5
0.015,6.642495687434634e-7,4.34014361307189e-5
0.016,7.075727399777508e-7,4.33158212068685e-5
0.017,7.508216689472916e-7,4.325413945521772e-5
0.018,7.940221055037785e-7,4.3220165847468465e-5
0.019,8.372034576284378e-7,4.3217452412258606e-5
0.02,8.803985557962854e-7,4.324930404386862e-5
0.021,9.236433998488106e-7,4.331876798381318e-5
0.022,9.66976901762495e-7,4.34286360765257e-5
0.023,1.0104406362995432e-6,4.358145824018278e-5
0.024,1.0540786097820465e-6,4.3779565192436644e-5
0.025,1.0979370551033827e-6,4.402509831007429e-5
0.026,1.1420642591788155e-6,4.432004455283689e-5
0.027,1.186510426899322e-6,4.4666274577198633e-5
0.028,1.2313275838253944e-6,4.506558246779591e-5
0.029,1.276569518877154e-6,4.551972585089548e-5
0.03,1.3222917666270985e-6,4.603046550549772e-5
0.031,1.3685516286047893e-6,4.6599603904395884e-5
0.032,1.4154082322083439e-6,4.722902240902327e-5
0.033,1.462922626040785e-6,4.792071706809509e-5
0.034,1.5111579100890484e-6,4.867683316629457e-5
0.035,1.5601793997154936e-6,4.949969880877481e-5
0.036,1.6100548227711941e-6,5.0391857938691945e-5
0.037,1.6608545491339536e-6,5.135610326485463e-5
0.038,1.7126518532487302e-6,5.239550963580531e-5
0.039,1.7655232100451773e-6,5.351346844604255e-5
0.04,1.8195486255536502e-6,5.471372370076111e-5
0.041,1.8748120043266974e-6,5.6000410406109595e-5
0.042,1.9314015560236856e-6,5.7378096000748616e-5
0.043,1.989410244743541e-6,5.885182559738356e-5
0.044,2.048936284931883e-6,6.042717187455527e-5
0.045,2.1100836890599254e-6,6.211029054502548e-5
0.046,2.1729628730197923e-6,6.390798243457453e-5
0.047,2.237691326157939e-6,6.582776334149721e-5
0.048,2.3043943538918097e-6,6.787794301261751e-5
0.049,2.373205903289886e-6,7.006771477504615e-5
0.05,2.4442694819545013e-6,7.240725761423761e-5
0.051,2.517739183848866e-6,7.490785279267165e-5
0.052,2.593780837238091e-6,7.758201747488648e-5
0.053,2.672573292520558e-6,8.044365827988288e-5
0.054,2.754309871178544e-6,8.350824823393222e-5
0.055,2.8391999999949164e-6,8.679303127808736e-5
0.056,2.9274710600399613e-6,9.031725931563095e-5
0.057,3.0193704842671884e-6,9.410246781402787e-5
0.058,3.115168144662022e-6,9.817279724301243e-5
0.059,3.2151590768047693e-6,0.00010255536921039977
0.06,3.3196665997583853e-6,0.00010728072811920786
0.061,3.429045900083856e-6,0.00011238336163721385
0.062,3.5436881633565975e-6,0.00011790231636652493
0.063,3.6640253529636173e-6,0.0001238819290332982
0.064,3.7905357585639163e-6,0.00013037269850483258
0.065,3.923750462198632e-6,0.00013743233034408943
0.066,4.064260904069335e-6,0.00014512699384165996
0.067,4.212727772233054e-6,0.00015353284213941444
0.068,4.369891493119513e-6,0.00016273785998456304
0.069,4.536584668528859e-6,0.0001728441219469801
0.07,4.7137468914887586e-6,0.000183970568149483
0.071,4.9024424860621655e-6,0.00019625643686413952
0.072,5.103881862718303e-6,0.00020986553677686539
0.073,5.319447372641249e-6,0.00022499160067300796
0.074,5.550724797725714e-6,0.00024186504301495495
0.075,5.799541950872025e-6,0.0002607615554834464
0.076,6.0680163138371645e-6,0.00028201313046644083
0.077,6.3586142559254954e-6,0.00030602232266989664
0.078,6.674225217850408e-6,0.00033328087365946946
0.079,7.018255412659432e-6,0.00036439427932015715
0.08,7.3947472262815695e-6,0.000400114547481345
0.081,7.808532815260791e-6,0.0004413843850220589
0.082,8.265433717538356e-6,0.0004893975511651828
0.083,8.772523126053023e-6,0.0005456824106047864
0.084,9.338474612099568e-6,0.0006122193050663527
0.085,9.974031807388476e-6,0.0006916080621491849
0.086,1.0692649940649497e-5,0.0007873112068327859
0.087,1.1511385679850861e-5,0.0009040137656818215
0.088,1.2452152471055816e-5,0.0010481665451422817
0.089,1.3543525198241953e-5,0.001228824955096619
0.09,1.4823390267450698e-5,0.001458976135419121
0.091,1.63429333561886e-5,0.0017576953570773936
0.092,1.81728152363325e-5,0.0021537532128863557
0.093,2.0413077418404345e-5,0.002691842845884618
0.094,2.320974840395546e-5,0.003443698711366494
0.095,2.6784322709562777e-5,0.004528652243345877
0.096,3.149008751509663e-5,0.006152888863244033
0.097,3.792961297408974e-5,0.008685950191682846
0.098,4.72208985087893e-5,0.012806895885418246
0.099,6.161520138138889e-5,0.019749732724400327
0.1,8.576744378647664e-5,0.03153525684748878
0.101,0.00012787850127547065,0.04963977251642693
0.102,0.00019260382313148735,0.06863966651197435
0.103,0.0002722141437976442,0.0814326962967854
0.104,0.00035932998175181073,0.08868413838975171
0.105,0.0004507237046883815,0.0927405671205586
0.106,0.0005447818128167491,0.09508679139168857
0.107,0.0006405482421335136,0.09650987153454077
0.108,0.0007374338335917522,0.09741667338968713
0.109,0.0008350724240881127,0.0980214758270174
0.11,0.0009332328622679428,0.09844135757908426
0.111,0.0010317656961188503,0.0987430854511643
0.112,0.00113057159887561,0.09896639186681618
0.113,0.001229582696738978,0.09913587849805723
0.114,0.0013287513708661154,0.09926733445545213
0.115,0.001428043394310811,0.09937122222981941
0.116,0.0015274336208041441,0.09945467415520054
0.117,0.0016269032079273859,0.09952267626748851
0.118,0.0017264377848989758,0.09957879300958712
0.119,0.001826026215912462,0.09962562387861625
