6.665405758257585,-0.3348740011138116,1.901417147614421,0.5333558680789668,0.4543176714544159,0.5658936278981526,0.43461635184865793,-23.803821360207884,5.113247904909592,-0.86588669834878,-1.6835916860780675,-0.8420047216638389,-0.6305984365030527,0.0,0.0,0.0,0.0,0.0,0.0
6.504444765443675,-0.3015515735499479,1.8873199403299645,0.538817404138869,0.4519397789598543,0.5625341367136436,0.4347201240138357,-23.9159372285575,4.94201930288748,-2.0792619791829363,-1.6835916860780675,-1.1215094093378921,-0.7260816835730445,0.0,0.0,0.0,0.0,0.0,0.0
6.340820914625371,-0.26977466088818186,1.8669934703510935,0.5453366635767676,0.4493869495634465,0.5584609740085537,0.4344889336110155,-23.740877589174307,4.914878194634596,-3.0617846772583546,-1.7962738043469175,-1.1215094093378921,-0.6305984365030527,0.0,0.0,0.0,0.0,0.0,0.0
6.182467584711591,-0.2339729331685421,1.8388628417043398,0.551234908943926,0.4454819341564197,0.5541124870342747,0.4366294461148124,-23.533861208104096,5.006244681225963,-4.172297756483385,-2.1167038158673313,-1.053804617907418,-0.48377532843970356,0.0,0.0,0.0,0.0,0.0,0.0
6.023449326366844,-0.20002919444092782,1.8014446919672726,0.557162862622151,0.44213176663490306,0.5496813885092018,0.4381089094889375,-23.533775623906486,5.006796697696009,-5.468209996682342,-2.184804023937787,-1.053804617907418,-0.48377532843970356,0.0,0.0,0.0,0.0,0.0,0.0
5.8646540631093975,-0.16625345406406977,1.7556953241812618,0.5632097178243212,0.4386151252682771,0.5452012515429139,0.43950788496929455,-23.554055519542985,5.0093755913248685,-6.785965848652122,-2.1487644282410736,-1.0716359646755345,-0.5405016958395902,0.0,0.0,0.0,0.0,0.0,0.0
5.705276163716876,-0.13250727775969134,1.7020757120641083,0.5691385378794814,0.43511416778869344,0.5407632942404279,0.44083108476172533,-23.63704822791462,5.0048344209242766,-7.952227770638426,-2.184804023937787,-1.0860215753956206,-0.5406475205987341,0.0,0.0,0.0,0.0,0.0,0.0
5.545540436082145,-0.09897901215132475,1.6403503028155322,0.5752783513281065,0.43158383354642227,0.5360705752284878,0.44206170552173835,-23.640184835143682,4.984603363102672,-9.294052660573644,-2.15877667612717,-1.0716359646755345,-0.5538162034324947,0.0,0.0,0.0,0.0,0.0,0.0
5.38708875856914,-0.06599479588085261,1.5692661418846154,0.5812467995990246,0.4279214830613419,0.5314970656491932,0.4433353488012999,-23.64709343619519,4.951049833275737,-10.386280935316234,-2.1751527274490985,-1.0843956598996063,-0.5538162034324947,0.0,0.0,0.0,0.0,0.0,0.0
5.227547282782584,-0.03259120658879432,1.4908687185605807,0.5871009496354178,0.4243155603120977,0.5268621391332222,0.44461788826157966,-23.655397651225684,4.897487802018417,-11.619995273082633,-2.1692400586045752,-1.0843956598996063,-0.5369204179864439,0.0,0.0,0.0,0.0,0.0,0.0
