F,x,grad
0.001,2.1871587445954704e-9,2.1999777648828988e-6
0.002,4.375222982680383e-9,2.2016885925735253e-6
0.003,6.6042009399631454e-9,2.206270378002362e-6
0.004,8.81115328213483e-9,2.21047413202502e-6
0.005,1.1023014891670131e-8,2.215895696888737e-6
0.006,1.3241154779763307e-8,2.2226470274278043e-6
0.007,1.546641877006787e-8,2.2305995177385184e-6
0.008,1.7700270998903443e-8,2.239833807604619e-6
0.009,1.9944005086250733e-8,2.250374791978871e-6
0.01,2.219894126048761e-8,2.2622506479774707e-6
0.011,2.446642947659313e-8,2.275492848613503e-6
0.012,2.674785281111494e-8,2.2901361922844645e-6
0.013,2.904463071594789e-8,2.306218851222397e-6
0.014,3.1358222473031684e-8,2.323782440394329e-6
0.015,3.3690130582655814e-8,2.342872111427141e-6
0.016,3.604190451166029e-8,2.3635366717456033e-6
0.017,3.841514419002997e-8,2.3858287331868233e-6
0.018,4.0811504084545266e-8,2.409804889635936e-6
0.019,4.323269723796033e-8,2.4355259280461894e-6
0.02,4.568049957785468e-8,2.463057072354946e-6
0.021,4.8156754597965854e-8,2.492468263404213e-6
0.022,5.066337838831482e-8,2.523834473033837e-6
0.023,5.320236410205523e-8,2.557236075184655e-6
0.024,5.577578829268901e-8,2.5927592339103358e-6
0.025,5.83858165712378e-8,2.6304963557377548e-6
0.026,6.103471052682156e-8,2.6705465789200746e-6
0.027,6.372483442858206e-8,2.7130163261057663e-6
0.028,6.645866276562189e-8,2.758019909032683e-6
0.029,6.923878849510027e-8,2.8056801972931036e-6
0.03,7.206793201412099e-8,2.856129355888193e-6
0.031,7.494895079221985e-8,2.909509651438658e-6
0.032,7.788484983591264e-8,2.965974371083036e-6
0.033,8.087883393910016e-8,3.0256932030514608e-6
0.034,8.393419500909342e-8,3.088836098819048e-6
0.035,8.70544626399648e-8,3.1555998637800012e-6
0.036,9.024335837425394e-8,3.2261928972654454e-6
0.037,9.350482046136843e-8,3.3008407763879258e-6
0.038,9.684302177532908e-8,3.3797879286923127e-6
0.039,1.0026238957474e-7,3.46329949600932e-6
0.04,1.037676272947912e-7,3.5516634173005103e-6
0.041,1.0736373830858213e-7,3.6451927579950195e-6
0.042,1.1105605237700251e-7,3.744228322388743e-6
0.043,1.1485025484624367e-7,3.849141589051808e-6
0.044,1.1875241887813021e-7,3.960338014519227e-6
0.045,1.2276904107009586e-7,4.078260756812391e-6
0.046,1.2690708128262635e-7,4.203394891133528e-6
0.047,1.3117400688576758e-7,4.33627218104915e-6
0.048,1.355778418175402e-7,4.477476498709887e-6
0.049,1.4012722185068205e-7,4.6276499952147006e-6
0.05,1.448314560491142e-7,4.787500140490675e-6
0.051,1.4970059598660093e-7,4.957807778749324e-6
0.052,1.5474551349566156e-7,5.139436368306605e-6
0.053,1.5997798831859105e-7,5.333342610935876e-6
0.054,1.6541080678933106e-7,5.540588705010841e-6
0.055,1.7105787486931395e-7,5.762356546112902e-6
0.056,1.7693434469910552e-7,5.999964175040784e-6
0.057,1.830567603250964e-7,6.254884956402585e-6
0.058,1.894432231652375e-7,6.5287699703930895e-6
0.059,1.961135824408575e-7,6.823474277439789e-6
0.06,2.030896533839104e-7,7.1410878142774695e-6
0.061,2.1039546923983572e-7,7.48397190308836e-6
0.062,2.180575728577025e-7,7.854802553863838e-6
0.063,2.2610535553705453e-7,8.256622049784834e-6
0.064,2.3457145199251365e-7,8.692900676854354e-6
0.065,2.4349220241402093e-7,9.16761092627505e-6
0.066,2.5290819731144303e-7,9.685317189034315e-6
0.067,2.62864918310629e-7,1.0251284640439007e-5
0.068,2.7341350177044127e-7,1.0871612304708123e-5
0.069,2.8461164689113376e-7,1.1553396479291322e-5
0.07,2.965247057832409e-7,1.2304932799989123e-5
0.071,3.092269988400214e-7,1.3135967740773857e-5
0.072,3.2280340827549326e-7,1.4058013771744982e-5
0.073,3.373513259838236e-7,1.5084747388893761e-5
0.074,3.5298304696994543e-7,1.623251578144469e-5
0.075,3.698287339033657e-7,1.752098741254482e-5
0.076,3.8804011782659073e-7,1.8973995143667377e-5
0.077,4.077951569118659e-7,2.0620639843049738e-5
0.078,4.2930395524853166e-7,2.2496750587641668e-5
0.079,4.528163582706669e-7,2.4646839349506956e-5
0.08,4.786318041950408e-7,2.7126751001327333e-5
0.081,5.071122536601601e-7,3.000730600886126e-5
0.082,5.386993781445059e-7,3.337938408289887e-5
0.083,5.739377356435811e-7,3.7361137973790376e-5
0.084,6.135065101232892e-7,4.210842017653427e-5
0.085,6.582637376405377e-7,4.783016493454806e-5
0.086,7.093091330187293e-7,5.481160514558825e-5
0.087,7.680752958750394e-7,6.345022736771177e-5
0.088,8.364633988361079e-7,7.431309921516194e-5
0.089,9.170507672426832e-7,8.823136528059995e-5
0.09,1.0134187950019448e-6,0.00010646210125990763
0.091,1.1306906138213951e-6,0.00013097821679649568
0.092,1.2764520981370805e-6,0.00016501584552262028
0.093,1.4624137636376996e-6,0.00021417532313792176
0.094,1.7076040572322143e-6,0.000288812697947638
0.095,2.0449979575636843e-6,0.00040975538452663334
0.096,2.5366779536174393e-6,0.0006237257987432355
0.097,3.3131367388157196e-6,0.0010520846382715888
0.098,4.694147141188075e-6,0.002080632262080828
0.099,7.680419319552353e-6,0.005318506810437518
0.1,1.7360837603007935e-5,0.018943400017473425
0.101,7.897764526517393e-5,0.09295544046593529
0.102,0.0001757858394885697,0.09926798350370464
0.103,0.00027528780952835877,0.09975269839709265
0.104,0.000375095889906896,0.09987735822281243
0.105,0.0004749943890271282,0.09992697384135966
0.106,0.0005749315975095635,0.09995160284434591
0.107,0.0006748889158621069,0.09996558745397065
0.108,0.0007748580152502625,0.09997428220521451
