F,x,grad
0.0,0.00038475727098413737,0.014942170273869017
0.05,0.0003865489604859551,0.015082870501153978
0.1,0.0003883557063011356,0.01522548253870637
0.15,0.00039017766102333873,0.01537003913027346
0.2,0.00039201497859314705,0.015516573679483447
0.25,0.00039386781430633677,0.015665120265364596
0.3,0.00039573632482270416,0.015815713658316133
0.35,0.0003976206681758909,0.01596838933655509
0.4,0.00039952100378426447,0.016123183503055305
0.45,0.00040143749246224214,0.016280133102999805
0.5,0.0004033702964337249,0.016439275841765744
0.55,0.00040531957934586416,0.0166006502034729
0.6,0.00040728550628493787,0.016764295470106383
0.65,0.0004092682437936146,0.016930251741250735
0.7,0.00041126795988999376,0.017098559954458192
0.75,0.0004132848240885334,0.017269261906275424
0.8,0.00041531900742319827,0.017442400273966818
0.85,0.00041737068247305054,0.01761801863795731
0.9,0.00041944002339033837,0.01779616150503549
0.95,0.00042152720593130466,0.017976874332350068
1.0,0.00042363240749027087,0.018160203552233023
1.05,0.0004257558071370515,0.018346196597899045
1.1,0.000427897585657977,0.01853490193005325
1.15,0.00043005792560102396,0.018726369064457238
1.2,0.00043223701132494297,0.018920648600504686
1.25,0.0004344350290537702,0.019117792250844867
1.3,0.00043665216693583586,0.019317852872123176
1.35,0.0004388886151084348,0.019520884496882163
1.4,0.00044114456576860306,0.019726942366691036
1.45,0.0004434202132505005,0.01993608296656335
1.5,0.0004457157541091772,0.020148364060735835
1.55,0.0004480313872126107,0.02036384472987118
1.6,0.00045036731384118234,0.020582585409774534
1.65,0.0004527237377965343,0.020804647931689235
1.7,0.0004551008655190314,0.02103009556427149
1.75,0.0004574989062161583,0.02125899305733003
1.8,0.00045991807200090884,0.021491406687419664
1.85,0.0004623585780424433,0.02172740430541653
1.9,0.0004648206427290691,0.021967055386149178
1.95,0.00046730448784404466,0.022210431080230904
2.0,0.0004698103387565933,0.02245760426820942
2.05,0.0004723384246273499,0.022708649617152576
2.1,0.00047488897863073865,0.02296364363982972
2.15,0.00047746223819450373,0.023222664756616163
2.2,0.00048005844525789154,0.02348579336029666
2.25,0.0004826778465500947,0.023753111883913162
2.3,0.00048532069388929067,0.024024704871864477
2.35,0.00048798724450499487,0.024300659054408813
2.4,0.0004906777613837843,0.024581063425794802
2.45,0.000493392513641111,0.0248660093262264
2.5,0.0004961317769203166,0.025155590527877747
2.55,0.0004988958338202343,0.025449903325205137
2.6,0.0005016849743536556,0.025749046629804706
2.65,0.0005044994964389926,0.026053122070077595
2.7,0.0005073397064254137,0.026362234096002583
2.75,0.0005102059196557263,0.0266764900892853
2.8,0.000513098461067063,0.02699600047924333
2.85,0.0005160176658337012,0.02732087886472212
2.9,0.0005189628512254352,0.027651190355273192
2.95,0.0005219335695695881,0.027987013628208324
3.0,0.0005249319133395769,0.028328558674650672
3.05,0.0005279582653086035,0.028675952966970234
3.1,0.0005310130225911758,0.02902932786722201
3.15,0.000534096597600564,0.029388818794619076
3.2,0.0005372094190666532,0.029754565402087874
3.25,0.0005403519331179663,0.030126711762442863
3.3,0.0005435246044300235,0.030505406564725668
3.35,0.0005467279174443118,0.030890803321313113
3.4,0.000549962377661195,0.031283060586396294
3.45,0.0005532285130097625,0.03168234218648758
3.5,0.0005565268752992236,0.03208881746365222
3.55,0.0005598580417544019,0.03250266153216608
3.6,0.0005632226166406573,0.032924055549374165
3.65,0.0005666212329810127,0.03335318700154266
3.7,0.0005700545543702584,0.03379025000553715
3.75,0.0005735232768893095,0.034235445627203154
3.8,0.0005770281311255343,0.034688982217381925
3.85,0.0005805698843015517,0.03515107576650389
3.9,0.0005841493425182143,0.03562195027878634
3.95,0.0005877673531153871,0.03610183816707968
4.0,0.0005914248071552386,0.03659098066946065
4.05,0.0005951226420321531,0.037089628288727194
4.1,0.0005988618442140936,0.03759804125598709
4.15,0.0006026434521196888,0.038116490019591165
4.2,0.0006064685591350427,0.03864525576069
4.25,0.0006103383167750942,0.03918463093678337
4.3,0.0006142539379930811,0.039734919854633614
4.35,0.0006182167006435479,0.04029643927400295
4.4,0.0006222279511007289,0.040869519043689406
4.45,0.0006262891080385802,0.041454502771413715
4.5,0.0006304016663740142,0.04205174852913751
4.55,0.0006345672013781112,0.04266162959544151
4.6,0.0006387873729580273,0.04328453523662512
4.65,0.0006430639301119312,0.04392087152824952
4.7,0.000647398715560743,0.0445710622188501
4.75,0.0006517936705570659,0.04523554963760489
4.8,0.0006562508398749722,0.04591479564773815
4.85,0.0006607723769802565,0.04660928264748442
4.9,0.0006653605493830428,0.047319514620424497
4.95,0.000670017744171969,0.04804601823702748
5.0,0.0006747464737303366,0.04878934400920465
5.05,0.0006795493816327824,0.04955006749966795
5.1,0.00068442924871992,0.050328790587867434
5.15,0.0006893889993499491,0.051126142794200476
5.2,0.0006944317078215745,0.051942782664156306
5.25,0.0006995606049660097,0.05277939921394981
5.3,0.0007047790849010749,0.05363671343911203
5.35,0.0007100907119415023,0.054515479887353724
5.4,0.0007154992276584005,0.055416488296896826
5.45,0.0007210085580788284,0.05634056530125087
5.5,0.0007266228210147108,0.05728857620122041
5.55,0.0007323463335122127,0.05826142680465518
5.6,0.0007381836194067515,0.05926006533419792
5.65,0.0007441394169707682,0.06028548440290504
5.7,0.0007502186866396032,0.06133872305727328
5.75,0.0007564266187972679,0.06242086888674803
5.8,0.0007627686416045165,0.0635330601983064
5.85,0.0007692504288495106,0.06467648825415628
5.9,0.0007758779077989275,0.06585239956996614
5.95,0.000782657267026865,0.06706209827035736
6.0,0.0007895949641957278,0.06830694849760077
6.05,0.0007966977337641734,0.06958837686864072
6.1,0.0008039725945914733,0.07090787497456652
6.15,0.0008114268574110906,0.0722670019156677
6.2,0.0008190681321389448,0.0736673868640092
6.25,0.0008269043349857785,0.07511073164424453
6.3,0.0008349436953365985,0.07659881332198193
6.35,0.0008431947623615543,0.07813348678755205
6.4,0.0008516664113203953,0.07971668732135995
6.45,0.000860367849520649,0.08135043312529777
6.5,0.0008693086218889978,0.08303682780275355
6.55,0.0008784986161133879,0.08477806276775302
6.6,0.0008879480673132378,0.08657641956155569
6.65,0.0008976675621933383,0.088434272052755
6.7,0.0009076680426363115,0.09035408849440318
6.75,0.0009179608086880009,0.09233843340913883
6.8,0.000928557520890938,0.0943899692705027
6.85,0.0009394702019165924,0.09651145794581484
6.9,0.0009507112374538829,0.09870576186294877
6.95,0.0009622933763047126,0.1009758448603355
7.0,0.0009742297296421176,0.10332477267632023
7.05,0.0009865337693859555,0.10575571303083142
7.1,0.0009992193256523896,0.10827193524911372
7.15,0.0010123005832338716,0.11087680937405954
7.2,0.0010257920770692097,0.11357380471057832
7.25,0.0010397086866648086,0.11636648774244085
7.3,0.0010540656294292794,0.11925851935921394
7.35,0.001068878452888944,0.12225365132835941
7.4,0.0010841630257512613,0.1253557219453506
7.45,0.0010999355277895306,0.12856865079287028
7.5,0.0011162124385241112,0.13189643253891004
7.55,0.001133010524679956,0.13534312970297513
7.6,0.001150346826404136,0.13891286431971706
7.65,0.0011682386422328106,0.14260980843042614
7.7,0.0011867035128001469,0.14643817333479348
7.75,0.0012057592032886921,0.15040219753866757
7.8,0.0012254236846256927,0.15450613333803964
7.85,0.0012457151134342426,0.15875423198554117
7.9,0.001266651810756858,0.16315072739336586
7.95,0.0012882522395724072,0.16769981833591174
8.0,0.0013105349811355915,0.17240564912676326
8.05,0.0013335187101736201,0.1772722887578477
8.1,0.0013572221689824304,0.18230370850402697
8.15,0.0013816641404689745,0.18750375801389885
8.2,0.0014068634201964691,0.19287613992727895
8.25,0.0014328387874922854,0.19842438308173715
8.3,0.0014596089756874764,0.20415181439450691
8.35,0.0014871926415608305,0.21006152953203863
8.4,0.0015156083340698845,0.2161563625071812
8.45,0.0015448744624526056,0.22243885437314126
8.5,0.0015750092637944468,0.2289112212137332
8.55,0.001606030770155642,0.23557532166047934
8.6,0.0016379567753623814,0.2424326241983108
8.65,0.001670804801568615,0.24948417455243746
8.7,0.001704592065698174,0.25673056347859535
8.75,0.0017393354458822285,0.2641718953066753
8.8,0.0017750514480095458,0.27180775761277753
8.85,0.0018117561725076725,0.27963719241618745
8.9,0.0018494652814781687,0.28765866931477857
8.95,0.0018881939663058511,0.2958700609838588
9.0,0.0019279569158672238,0.3042686214688264
9.05,0.001968768285457667,0.3128509677001883
9.1,0.002010641666561064,0.32161306464989314
9.15,0.002053590057578991,0.3305502145299823
9.2,0.002097625835638439,0.3396570504076897
9.25,0.0021427607295898543,0.3489275345753238
9.3,0.002189005794306864,0.35835496196835004
9.35,0.002236371386391822,0.3679319688714168
9.4,0.002284867141386815,0.3776505470902074
9.45,0.002334501952584944,0.3875020636976212
9.5,0.0023852839515285384,0.3974772863872236
9.55,0.002437220490274561,0.40756641438619595
9.6,0.0024903181255001017,0.4177591147961493
9.65,0.002544582604512402,0.4280445641445717
9.7,0.0026000188532195323,0.43841149484457276
9.75,0.0026566309661087972,0.4488482461778932
9.8,0.0027144221982711714,0.45934281933799315
9.85,0.0027733949595005747,0.46988293599835307
9.9,0.0028335508104866403,0.48045609980802806
9.95,0.0028948904611115767,0.49104966016342355
10.0,0.002957413770850126,0.5016508775639675
10.05,0.00302111975126379,0.5122469898307911
10.1,0.0030860065705697326,0.5228252784525527
10.15,0.0031520715602557647,0.5333731343216471
