F,x,grad
0.0,3.9603836099466605e-8,1.5841485498935273e-6
0.05,3.9802848517123124e-8,1.600109518995474e-6
0.1,4.000387104907688e-8,1.6163129263890852e-6
0.15,4.0206934337483347e-8,1.6327637067936609e-6
0.2,4.041206957960952e-8,1.649466920716769e-6
0.25,4.061930874987851e-8,1.6664277596722954e-6
0.3,4.082868421129149e-8,1.6836515482898662e-6
0.35,4.1040229215028035e-8,1.7011437497549409e-6
0.4,4.1253977733912706e-8,1.7189099705827715e-6
0.45,4.1469964240370416e-8,1.7369559630608933e-6
0.5,4.16882240950045e-8,1.755287632021485e-6
0.55,4.190879349108556e-8,1.7739110390602164e-6
0.6,4.213170912148456e-8,1.7928324065330514e-6
0.65,4.235700856725089e-8,1.8120581243286082e-6
0.7,4.258473040863464e-8,1.8315947538649624e-6
0.75,4.2814913836508595e-8,1.8514490343068957e-6
0.8,4.3047598874412785e-8,1.8716278888941673e-6
0.85,4.328282660059912e-8,1.8921384301595625e-6
0.9,4.352063892598679e-8,1.912987966035118e-6
0.95,4.376107859416223e-8,1.9341840067355065e-6
1.0,4.4004189403423766e-8,1.955734272307552e-6
1.05,4.425001598473699e-8,1.9776466981813456e-6
1.1,4.449860413480167e-8,1.9999294431638504e-6
1.15,4.475000059400713e-8,2.022590896322285e-6
1.2,4.50042531574546e-8,2.045639686309997e-6
1.25,4.526141078597945e-8,2.069084689360068e-6
1.3,4.5521523439617795e-8,2.0929350370568756e-6
1.35,4.578464229965107e-8,2.117200121443119e-6
1.4,4.605081971309488e-8,2.1418896143376998e-6
1.45,4.6320109303721324e-8,2.167013465448342e-6
1.5,4.659256580552551e-8,2.1925819208012953e-6
1.55,4.6868245340281334e-8,2.218605528736539e-6
1.6,4.714720541754147e-8,2.245095150010812e-6
1.65,4.7429504768103925e-8,2.2720619750060678e-6
1.7,4.771520356605663e-8,2.2995175277262803e-6
1.75,4.8004363539799755e-8,2.3274736836720322e-6
1.8,4.829704780551225e-8,2.355942679388434e-6
1.85,4.85933210336853e-8,2.3849371272310904e-6
1.9,4.889324944912232e-8,2.4144700306871765e-6
1.95,4.9196900886450123e-8,2.4445547940343815e-6
2.0,4.95043450121635e-8,2.4752052434351413e-6
2.05,4.9815652991558323e-8,2.5064356373727392e-6
2.1,5.0130897988331924e-8,2.5382606854140732e-6
2.15,5.045015477600501e-8,2.5706955675275367e-6
2.2,5.077350023752203e-8,2.6037559490710294e-6
2.25,5.110100886884794e-8,2.6374577843935043e-6
2.3,5.1432760050929005e-8,2.671817689092748e-6
2.35,5.176884132485071e-8,2.7068531458507294e-6
2.4,5.2109337567163294e-8,2.7425819535409346e-6
2.45,5.245433576384073e-8,2.779022502119588e-6
2.5,5.280392534334766e-8,2.816193788168775e-6
2.55,5.3158198010105906e-8,2.854115448980288e-6
2.6,5.351724780000566e-8,2.8928077782097716e-6
2.65,5.388117130245007e-8,2.932291760959771e-6
2.7,5.4250067604844077e-8,2.9725890953180567e-6
2.75,5.462403857015019e-8,3.0137222235548937e-6
2.8,5.500318872586618e-8,3.05571436642893e-6
2.85,5.5387625264025075e-8,3.0985895476121073e-6
2.9,5.577745859630667e-8,3.14237263432382e-6
2.95,5.6172801909948333e-8,3.1870893704155634e-6
3.0,5.657377150081189e-8,3.2327664090114894e-6
3.05,5.698048705093939e-8,3.2794313566952837e-6
3.1,5.739307135099736e-8,3.3271128134781947e-6
3.15,5.78116506333437e-8,3.3758404089923037e-6
3.2,5.82363547940723e-8,3.4256448571134968e-6
3.25,5.86673171709684e-8,3.4765579939310953e-6
3.3,5.910467509862016e-8,3.528612832148781e-6
3.35,5.9548569519840555e-8,3.581843610378499e-6
3.4,5.99991456518012e-8,3.6362858479854765e-6
3.45,6.045655270847661e-8,3.6919764031528857e-6
3.5,6.092094423371108e-8,3.74895353150162e-6
